	max,0.047123600077229	mean,0.0955425759131972	min,0.4392004597982239	UMAP 0	UMAP 1	Colors	Target
16943	2352	182	2	12.846515	7.775197	black	16943
16944	3352	182	2	13.349027	8.353211	black	16944
16945	3381	185	4	0.07105945	5.0155454	black	16945
16946	3384	182	2	12.000603	10.459346	black	16946
16947	2556	184	5	4.806801	-5.0317025	black	16947
16948	3373	179	1	8.53575	9.111122	black	16948
16949	2858	187	5	8.768715	-2.0412614	black	16949
16950	996	182	2	13.05533	9.156224	black	16950
16951	1194	186	4	4.538818	2.376598	black	16951
16952	997	179	1	8.629403	9.858059	black	16952
16953	1766	180	5	4.7757497	-2.612203	black	16953
16954	3387	185	4	-0.33962554	3.667316	black	16954
16955	3380	186	4	3.9755142	3.0886667	black	16955
16956	3388	186	4	2.6558092	6.1236053	black	16956
16957	3250	183	3	1.668648	13.066696	black	16957
16958	1003	179	1	7.8139787	9.642447	black	16958
16959	3388	186	4	2.091689	5.9814663	black	16959
16960	3342	182	2	12.834068	10.611961	black	16960
16961	3109	188	6	-3.5439725	9.794731	black	16961
16962	3146	187	5	8.423749	-4.1395707	black	16962
16963	3298	183	3	0.8135464	13.239333	black	16963
16964	2654	180	5	6.666638	-0.63871175	black	16964
16965	3374	186	4	5.474731	3.5050356	black	16965
16966	2868	187	5	9.366103	-1.5456017	black	16966
16967	3322	180	5	6.2902946	-1.6453439	black	16967
16968	3279	180	5	3.7295659	-2.1893742	black	16968
16969	3276	182	2	12.934607	5.8152494	black	16969
16970	2709	187	5	8.783604	-1.5620692	black	16970
16971	3276	182	2	12.402157	5.2349167	black	16971
16972	3374	186	4	4.5075593	2.6920524	black	16972
16973	3372	180	5	6.4762406	-1.0264761	black	16973
16974	3380	186	4	3.444212	2.9267912	black	16974
16975	3361	188	6	-4.5190525	9.804495	black	16975
16976	3363	183	3	0.78179604	12.726833	black	16976
16977	3331	184	5	4.774876	-5.5742984	black	16977
16978	2961	187	5	8.339778	-1.5865242	black	16978
16979	1827	186	4	5.4465375	2.809659	black	16979
16980	2990	186	4	2.018538	4.1695733	black	16980
16981	998	180	5	5.921398	-1.3389462	black	16981
16982	3275	184	5	3.649285	-3.3831172	black	16982
16983	3269	182	2	12.241042	4.7564673	black	16983
16984	3255	187	5	8.8288965	-2.3538115	black	16984
16985	3331	184	5	4.604305	-5.5303864	black	16985
16986	2663	180	5	3.6453338	-1.5105007	black	16986
16987	3361	188	6	-4.702008	9.447599	black	16987
16988	3180	182	2	11.942386	11.5878105	black	16988
16989	3191	179	1	7.484955	8.601432	black	16989
16990	3245	187	5	9.203611	-2.2624743	black	16990
16991	3291	182	2	12.951295	9.258709	black	16991
16992	3341	180	5	1.8235394	-1.7785147	black	16992
16993	3005	186	4	3.4482532	7.165302	black	16993
16994	2067	186	4	3.248135	3.0746622	black	16994
16995	2556	184	5	4.805397	-4.990712	black	16995
16996	3219	184	5	2.9449925	-3.493664	black	16996
16997	3109	188	6	-3.4365606	9.670064	black	16997
16998	3254	183	3	2.1703963	12.757939	black	16998
16999	2958	187	5	8.027554	-2.2697632	black	16999
17000	3387	185	4	-0.020965852	3.6359167	black	17000
17001	3333	183	3	2.1101532	12.409292	black	17001
17002	3252	180	5	6.1060815	-1.3905637	black	17002
17003	2968	188	6	-3.9265227	9.563613	black	17003
17004	3385	183	3	1.0213574	11.771246	black	17004
17005	3346	182	2	12.510965	6.500047	black	17005
17006	3388	186	4	2.4395103	5.0984745	black	17006
17007	3362	187	5	9.360641	-1.695222	black	17007
17008	3363	183	3	-1.1142324	13.350002	black	17008
17009	2199	188	6	-4.3818307	9.658163	black	17009
17010	2828	185	4	1.1116925	3.409803	black	17010
17011	3385	183	3	2.3846197	11.465746	black	17011
17012	1936	182	2	12.818621	11.013973	black	17012
17013	3374	186	4	6.1748066	3.9421697	black	17013
17014	2651	183	3	-0.036393035	12.598849	black	17014
17015	3359	184	5	4.0504208	-5.4140053	black	17015
17016	3388	186	4	2.3660069	5.336754	black	17016
17017	3255	187	5	8.942354	-2.5448751	black	17017
17018	3219	184	5	2.7684045	-3.518648	black	17018
17019	2707	187	5	7.8537173	-2.02274	black	17019
17020	3119	184	5	3.9035013	-3.9577627	black	17020
17021	3374	186	4	5.5519414	3.9007943	black	17021
17022	3105	182	2	12.359395	10.275967	black	17022
17023	3250	183	3	1.6054573	12.909607	black	17023
17024	1474	186	4	2.8810687	5.4123516	black	17024
17025	1585	188	6	-4.6253233	10.028934	black	17025
17026	3381	185	4	0.33793676	4.9596653	black	17026
17027	3374	186	4	5.4401884	3.8789113	black	17027
17028	3070	182	2	13.127669	9.445112	black	17028
17029	999	182	2	13.129785	8.608666	black	17029
17030	3122	182	2	11.862617	10.955219	black	17030
17031	2943	187	5	8.977107	-2.294854	black	17031
17032	3383	182	2	13.187989	10.7346945	black	17032
17033	3177	187	5	8.266175	-2.6706057	black	17033
17034	3333	183	3	2.2208436	12.563623	black	17034
17035	3320	182	2	12.860466	5.9583983	black	17035
17036	3374	186	4	4.219377	3.2321794	black	17036
17037	3387	185	4	-0.41938204	4.514215	black	17037
17038	3381	185	4	0.8043578	4.183985	black	17038
17039	3191	179	1	7.0726366	8.526231	black	17039
17040	3387	185	4	-0.25644687	3.9569662	black	17040
17041	3381	185	4	0.78268516	5.1543574	black	17041
17042	3137	182	2	12.917252	7.1511397	black	17042
17043	3269	182	2	12.085867	4.7753158	black	17043
17044	2969	187	5	7.6117496	-2.7401252	black	17044
17045	2556	184	5	4.849377	-5.1256986	black	17045
17046	3365	179	1	6.252185	10.644376	black	17046
17047	2831	179	1	7.836619	8.670738	black	17047
17048	3361	188	6	-6.3177214	9.802153	black	17048
17049	1928	188	6	-4.6196322	9.473681	black	17049
17050	3229	188	6	-4.863419	8.821361	black	17050
17051	3361	188	6	-6.407304	8.672658	black	17051
17052	3373	179	1	8.547672	9.616468	black	17052
17053	1000	187	5	8.060054	-1.9445031	black	17053
17054	3146	187	5	8.398262	-4.089962	black	17054
17055	2712	186	4	3.9273338	3.8478024	black	17055
17056	1001	186	4	3.980654	3.3603308	black	17056
17057	2556	184	5	4.7289147	-5.1681967	black	17057
17058	2577	182	2	13.144244	8.927073	black	17058
17059	3333	183	3	2.1503823	12.529067	black	17059
17060	2797	186	4	3.7733548	3.6799242	black	17060
17061	2944	180	5	5.6978555	-2.2455683	black	17061
17062	3381	185	4	0.25793925	3.7866032	black	17062
17063	3381	185	4	0.69096845	4.9520607	black	17063
17064	1147	188	6	-6.5126452	9.206868	black	17064
17065	3374	186	4	4.6544704	3.168335	black	17065
17066	1521	183	3	2.3922904	12.177127	black	17066
17067	2689	184	5	3.925556	-5.434274	black	17067
17068	3255	187	5	8.2776785	-2.5395112	black	17068
17069	3102	187	5	8.439927	-3.414415	black	17069
17070	3365	179	1	7.4565163	9.870369	black	17070
17071	3373	179	1	8.012438	8.998156	black	17071
17072	2992	182	2	13.051924	10.892666	black	17072
17073	3388	186	4	3.3924298	6.4406056	black	17073
17074	1002	71	5	3.1203587	-2.833581	black	17074
17075	2170	183	3	2.0321536	12.868798	black	17075
17076	3219	184	5	2.4947326	-2.9915178	black	17076
17077	3381	185	4	0.76784307	4.4439945	black	17077
17078	3365	179	1	7.381812	9.877564	black	17078
17079	3197	183	3	0.47374752	11.843689	black	17079
17080	2217	179	1	7.4124527	9.080272	black	17080
17081	3329	180	5	3.1618788	-1.7587363	black	17081
17082	1003	179	1	7.841751	9.623668	black	17082
17083	1004	183	3	1.6308306	12.443911	black	17083
17084	3380	186	4	3.4640062	3.0056813	black	17084
17085	3381	185	4	0.61803454	4.462356	black	17085
17086	1005	187	5	8.123416	-4.207845	black	17086
17087	3373	179	1	8.473152	9.090328	black	17087
17088	3033	185	4	-0.17036092	5.1432014	black	17088
17089	2719	179	1	8.086007	8.695266	black	17089
17090	2795	182	2	12.143594	11.9885845	black	17090
17091	1006	182	2	13.374181	7.8811417	black	17091
17092	3227	180	5	4.476045	-1.6605929	black	17092
17093	1927	183	3	1.8247293	11.90947	black	17093
17094	3388	186	4	2.6690156	5.9920583	black	17094
17095	3316	188	6	-4.722255	9.929385	black	17095
17096	3336	186	4	4.2785797	2.709953	black	17096
17097	3050	186	4	3.248866	7.0169873	black	17097
17098	3363	183	3	-1.3758161	12.938569	black	17098
17099	3366	186	4	3.679981	7.659447	black	17099
17100	3387	185	4	-0.54962724	4.7063837	black	17100
17101	3351	182	2	13.219188	7.7069025	black	17101
17102	3297	184	5	2.0939267	-3.4354672	black	17102
17103	3381	185	4	0.5235362	4.3028793	black	17103
17104	3381	185	4	0.13676028	4.448618	black	17104
17105	3381	185	4	0.56551707	4.3630953	black	17105
17106	3019	188	6	-3.9657748	9.798951	black	17106
17107	3216	180	5	4.6886764	-2.5414708	black	17107
17108	3361	188	6	-6.4140573	9.497093	black	17108
17109	2882	187	5	8.773174	-1.6194788	black	17109
17110	3373	179	1	7.998401	9.225051	black	17110
17111	3374	186	4	5.2959647	4.078983	black	17111
17112	1007	186	4	2.187586	5.8251753	black	17112
17113	3044	187	5	9.099907	-1.2794262	black	17113
17114	3255	187	5	8.317483	-2.3942752	black	17114
17115	2831	179	1	7.69756	8.762001	black	17115
17116	3387	185	4	-0.81734335	4.4305797	black	17116
17117	3255	187	5	8.292269	-2.2505834	black	17117
17118	3388	186	4	3.8268292	6.184109	black	17118
17119	2944	180	5	5.7352448	-2.259709	black	17119
17120	3363	183	3	-1.7289245	13.21006	black	17120
17121	3374	186	4	5.180876	3.713241	black	17121
17122	3361	188	6	-6.4640126	9.5895405	black	17122
17123	3373	179	1	8.527194	8.993386	black	17123
17124	3019	188	6	-4.0499606	9.980232	black	17124
17125	3137	182	2	12.9541235	7.247024	black	17125
17126	3363	183	3	0.5917396	12.564134	black	17126
17127	3236	185	4	0.084565066	5.2672186	black	17127
17128	3374	186	4	5.320978	2.986409	black	17128
17129	1008	182	2	12.057774	4.8907824	black	17129
17130	1009	182	2	12.299047	9.812827	black	17130
17131	3312	185	4	-0.04650653	6.421743	black	17131
17132	3366	186	4	3.975845	8.015666	black	17132
17133	2648	188	6	-5.8184295	8.147154	black	17133
17134	3361	188	6	-5.112286	9.671558	black	17134
17135	3283	182	2	12.291985	6.0632772	black	17135
17136	1911	187	5	8.00268	-3.2579803	black	17136
17137	3365	179	1	6.103157	10.447789	black	17137
17138	3388	186	4	2.7135296	5.402841	black	17138
17139	3381	185	4	0.07831985	4.3019686	black	17139
17140	3255	187	5	8.396557	-2.69404	black	17140
17141	3386	184	5	3.5831313	-5.289684	black	17141
17142	3227	180	5	4.510461	-1.8550715	black	17142
17143	3127	187	5	9.010618	-4.231771	black	17143
17144	1010	187	5	9.384503	-2.4608514	black	17144
17145	3374	186	4	5.3340616	3.7873342	black	17145
17146	3387	185	4	-0.41399086	4.9264064	black	17146
17147	1011	180	5	6.796412	-0.96478593	black	17147
17148	3387	185	4	-0.3083635	3.8441827	black	17148
17149	2193	188	6	-5.784978	8.276649	black	17149
17150	3363	183	3	0.39396477	12.920502	black	17150
17151	3283	182	2	12.206097	6.0275493	black	17151
17152	3093	180	5	3.354149	-2.284745	black	17152
17153	3290	179	1	6.714164	9.142331	black	17153
17154	3381	185	4	0.25506905	4.5895596	black	17154
17155	3381	185	4	0.59489	4.495615	black	17155
17156	3388	186	4	2.0637114	5.868878	black	17156
17157	3386	184	5	3.6317801	-5.3437243	black	17157
17158	3297	184	5	2.164658	-3.5273595	black	17158
17159	3366	186	4	3.7178967	8.04184	black	17159
17160	3374	186	4	4.441094	2.9423115	black	17160
17161	3363	183	3	-0.6628479	12.62577	black	17161
17162	3374	186	4	4.021874	3.4488063	black	17162
17163	3039	187	5	9.6997385	-2.1276937	black	17163
17164	3363	183	3	-1.4377508	13.365216	black	17164
17165	3374	186	4	5.4540877	3.9541714	black	17165
17166	3358	180	5	4.977001	-1.7348025	black	17166
17167	3372	180	5	6.248263	-0.9573652	black	17167
17168	3385	183	3	1.3953992	12.052349	black	17168
17169	1518	188	6	-5.6925044	7.7937565	black	17169
17170	3380	186	4	3.995402	3.2252655	black	17170
17171	3276	182	2	12.482609	5.3111734	black	17171
17172	3388	186	4	2.6204162	5.264662	black	17172
17173	3365	179	1	6.210543	9.932577	black	17173
17174	3186	183	3	0.1114373	12.398181	black	17174
17175	3381	185	4	0.6516828	4.522553	black	17175
17176	3363	183	3	1.0848726	12.596144	black	17176
17177	2255	187	5	9.775834	-2.776266	black	17177
17178	1012	185	4	0.98279744	3.6268842	black	17178
17179	3374	186	4	5.441256	3.6392539	black	17179
17180	3122	182	2	11.7665	11.206138	black	17180
17181	3372	180	5	6.337922	-1.103719	black	17181
17182	3385	183	3	1.3023993	11.8262005	black	17182
17183	1013	187	5	9.860446	-2.820963	black	17183
17184	1552	182	2	12.205796	11.060265	black	17184
17185	3376	187	5	9.689532	-2.5407019	black	17185
17186	3329	180	5	2.813298	-1.7052028	black	17186
17187	3166	188	6	-6.065567	8.119013	black	17187
17188	2036	119	6	-5.9821563	7.781551	black	17188
17189	3381	185	4	0.21447505	5.1951594	black	17189
17190	2926	182	2	12.458373	10.847607	black	17190
17191	3283	182	2	12.381068	5.87157	black	17191
17192	3381	185	4	0.7005275	4.828508	black	17192
17193	3374	186	4	6.042766	3.4636955	black	17193
17194	3374	186	4	5.3375306	3.9450254	black	17194
17195	3372	180	5	6.511633	-1.0527248	black	17195
17196	3374	186	4	4.410292	3.1218455	black	17196
17197	3374	186	4	5.9799194	3.7093203	black	17197
17198	1198	184	5	3.664756	-2.7667677	black	17198
17199	3385	183	3	1.0519853	11.728897	black	17199
17200	3361	188	6	-5.554569	10.006367	black	17200
17201	3366	186	4	3.7528465	8.020012	black	17201
17202	3365	179	1	6.6282487	10.754357	black	17202
17203	3386	184	5	3.65973	-5.3455243	black	17203
17204	3363	183	3	-1.178589	13.535767	black	17204
17205	3362	187	5	9.844672	-1.8321184	black	17205
17206	3328	187	5	8.57136	-4.543044	black	17206
17207	1014	185	4	0.19872439	6.251023	black	17207
17208	3387	185	4	-0.8200576	5.489131	black	17208
17209	3269	182	2	12.1661625	4.9782934	black	17209
17210	3109	188	6	-3.4631305	9.729115	black	17210
17211	3372	180	5	6.301921	-0.8800777	black	17211
17212	3365	179	1	6.6261425	10.513609	black	17212
17213	3269	182	2	12.267599	4.793803	black	17213
17214	3075	188	6	-4.4784303	9.944779	black	17214
17215	1015	184	5	3.9705613	-5.484643	black	17215
17216	3365	179	1	7.3170156	9.773506	black	17216
17217	3366	186	4	3.7071946	7.9911876	black	17217
17218	1016	184	5	2.467994	-3.6149561	black	17218
17219	3366	186	4	3.5632162	7.765927	black	17219
17220	3202	187	5	8.22204	-2.0826519	black	17220
17221	2872	183	3	0.14528558	12.165217	black	17221
17222	2699	182	2	11.952565	9.678281	black	17222
17223	3310	188	6	-5.187506	8.28487	black	17223
17224	3388	186	4	2.9314055	5.9293814	black	17224
17225	3276	182	2	12.594108	5.6241064	black	17225
17226	3216	180	5	4.966091	-2.5381367	black	17226
17227	3381	185	4	0.3782401	4.9498777	black	17227
17228	3389	187	5	9.135381	-3.027229	black	17228
17229	3197	183	3	0.6020283	12.058293	black	17229
17230	3373	179	1	8.727622	8.981592	black	17230
17231	3359	184	5	3.9408364	-5.3810487	black	17231
17232	3070	182	2	13.123349	9.283375	black	17232
17233	3374	186	4	5.9677877	3.3032608	black	17233
17234	1743	180	5	5.4789767	-2.2631683	black	17234
17235	2888	180	5	5.8855286	-0.74748516	black	17235
17236	3361	188	6	-6.4244137	9.6994915	black	17236
17237	3374	186	4	6.335477	3.4447148	black	17237
17238	3047	184	5	2.3134935	-3.7571228	black	17238
17239	3366	186	4	3.8717582	8.0317335	black	17239
17240	1017	182	2	12.735781	7.1473336	black	17240
17241	3365	179	1	6.4473886	9.667674	black	17241
17242	3381	185	4	0.76331043	3.92587	black	17242
17243	2691	182	2	12.628807	6.6983852	black	17243
17244	3387	185	4	-0.520806	5.889918	black	17244
17245	3379	188	6	-3.6864798	9.00297	black	17245
17246	3365	179	1	6.642632	10.431394	black	17246
17247	2985	186	4	3.6724315	7.021946	black	17247
17248	3376	187	5	9.703891	-2.48349	black	17248
17249	3363	183	3	0.7110234	12.42493	black	17249
17250	3285	184	5	2.6550536	-4.406545	black	17250
17251	1445	183	3	0.20045717	12.26368	black	17251
17252	2857	183	3	0.116186984	12.578559	black	17252
17253	3381	185	4	0.46888763	4.84952	black	17253
17254	3384	182	2	12.189954	10.770034	black	17254
17255	3381	185	4	0.32896954	4.846369	black	17255
17256	3081	184	5	1.6224377	-3.3725076	black	17256
17257	3174	185	4	0.0809966	6.2067804	black	17257
17258	3387	185	4	-0.5365917	4.918772	black	17258
17259	3283	182	2	12.288613	5.9419336	black	17259
17260	3027	182	2	12.82998	5.517398	black	17260
17261	3237	187	5	9.700711	-2.922814	black	17261
17262	2467	182	2	12.520095	10.650706	black	17262
17263	3365	179	1	6.5208874	9.470008	black	17263
17264	3388	186	4	2.592692	5.778963	black	17264
17265	2692	179	1	6.8473287	8.884311	black	17265
17266	3373	179	1	7.983057	9.97326	black	17266
17267	3362	187	5	9.790555	-1.7838197	black	17267
17268	2964	184	5	2.8276808	-3.6585553	black	17268
17269	3365	179	1	5.963114	10.149547	black	17269
17270	3374	186	4	4.0182576	3.3106008	black	17270
17271	3220	185	4	1.056921	4.5236063	black	17271
17272	3373	179	1	8.199408	9.239909	black	17272
17273	2651	183	3	-0.041881584	12.581239	black	17273
17274	3387	185	4	-0.8762455	4.759205	black	17274
17275	3374	186	4	5.4983983	3.9886293	black	17275
17276	3275	184	5	3.3236275	-3.3160334	black	17276
17277	3366	186	4	3.6754386	7.9007545	black	17277
17278	2901	187	5	9.084745	-3.8722792	black	17278
17279	1487	182	2	12.729958	5.899815	black	17279
17280	3381	185	4	0.40972185	4.2250605	black	17280
17281	3386	184	5	3.5821347	-5.300114	black	17281
17282	1018	66	5	6.80601	-2.8494546	black	17282
17283	3292	180	5	5.818292	-0.84483075	black	17283
17284	3363	183	3	-1.3849692	13.210416	black	17284
17285	3361	188	6	-6.0951405	8.934076	black	17285
17286	2760	182	2	12.439512	11.728747	black	17286
17287	3363	183	3	-0.6907723	12.676628	black	17287
17288	3381	185	4	0.383509	4.086194	black	17288
17289	3374	186	4	5.4207535	3.2406437	black	17289
17290	3374	186	4	4.3238873	2.7888043	black	17290
17291	3374	186	4	5.4989433	3.912985	black	17291
17292	3381	185	4	0.7928993	5.12366	black	17292
17293	3361	188	6	-6.1012874	8.884875	black	17293
17294	3388	186	4	2.1542194	4.638985	black	17294
17295	1019	185	4	-0.61370367	5.288702	black	17295
17296	2535	180	5	2.0725904	-1.6108986	black	17296
17297	3372	180	5	6.336857	-0.9330681	black	17297
17298	3388	186	4	2.4247117	5.649456	black	17298
17299	3386	184	5	3.5723233	-5.2609463	black	17299
17300	3275	184	5	3.842271	-3.1030762	black	17300
17301	3381	185	4	0.6685706	4.531936	black	17301
17302	3374	186	4	5.0915656	3.6508849	black	17302
17303	2550	187	5	9.105	-3.3163388	black	17303
17304	3391	188	6	-3.9757829	8.960386	black	17304
17305	3276	182	2	12.484935	5.4363103	black	17305
17306	3150	187	5	8.646426	-3.4284222	black	17306
17307	3389	187	5	9.54229	-2.6182117	black	17307
17308	3381	185	4	0.4150359	4.9154925	black	17308
17309	3363	183	3	1.0093671	12.70762	black	17309
17310	3279	180	5	3.7411015	-1.9461389	black	17310
17311	2156	180	5	4.545989	-1.1988908	black	17311
17312	1020	186	4	2.8056252	5.2041078	black	17312
17313	1021	184	5	3.5514002	-4.9915137	black	17313
17314	3361	188	6	-6.2908354	8.683788	black	17314
17315	3365	179	1	6.5149994	9.914443	black	17315
17316	2904	187	5	8.252177	-3.2047558	black	17316
17317	3292	180	5	5.6771984	-0.8538809	black	17317
17318	3387	185	4	-0.77343994	4.2712107	black	17318
17319	3252	180	5	6.183907	-1.3777878	black	17319
17320	3387	185	4	-0.24120721	3.801118	black	17320
17321	3386	184	5	3.744017	-5.3972516	black	17321
17322	3361	188	6	-6.4944234	9.699076	black	17322
17323	1022	180	5	5.868939	-0.8171622	black	17323
17324	2748	185	4	0.5167784	3.522339	black	17324
17325	3359	184	5	4.1581945	-5.329485	black	17325
17326	3363	183	3	1.0511329	12.631823	black	17326
17327	3361	188	6	-5.6635284	8.922462	black	17327
17328	1023	185	4	-0.035306565	5.2795587	black	17328
17329	2848	187	5	9.507693	-3.407069	black	17329
17330	3381	185	4	0.48330048	4.8302827	black	17330
17331	3269	182	2	12.171473	4.87152	black	17331
17332	3363	183	3	-1.2497239	13.185185	black	17332
17333	3381	185	4	0.35548428	4.9326906	black	17333
17334	3391	188	6	-3.5892131	8.763365	black	17334
17335	1024	188	6	-5.8286123	8.221221	black	17335
17336	3373	179	1	8.5583515	9.861351	black	17336
17337	1648	182	2	12.172246	5.8338423	black	17337
17338	3388	186	4	3.4729323	5.967028	black	17338
17339	3365	179	1	6.543028	9.548548	black	17339
17340	3110	187	5	8.108606	-3.5687222	black	17340
17341	3381	185	4	0.36764693	5.708981	black	17341
17342	3329	180	5	2.8765013	-1.7703389	black	17342
17343	3362	187	5	9.743525	-1.6717478	black	17343
17344	3363	183	3	0.5758848	13.139867	black	17344
17345	3374	186	4	6.0729947	3.3891594	black	17345
17346	3341	180	5	2.0739255	-1.7909384	black	17346
17347	3001	180	5	6.794348	-1.4867054	black	17347
17348	2775	186	4	3.8706927	3.4303074	black	17348
17349	2816	188	6	-5.4532795	8.3212	black	17349
17350	3256	187	5	7.9292665	-4.30735	black	17350
17351	3320	182	2	12.933521	6.1687903	black	17351
17352	1025	185	4	-0.11208988	4.259141	black	17352
17353	2806	179	1	6.7102966	9.403534	black	17353
17354	3387	185	4	-0.114184834	4.7383595	black	17354
17355	3381	185	4	0.0059758388	5.5387697	black	17355
17356	3376	187	5	9.244073	-2.4183056	black	17356
17357	2381	184	5	4.6641197	-4.944831	black	17357
17358	3380	186	4	3.9214194	3.049376	black	17358
17359	3362	187	5	9.614534	-1.8762685	black	17359
17360	3361	188	6	-4.7794833	9.714945	black	17360
17361	3374	186	4	6.3309603	3.4436965	black	17361
17362	1221	186	4	4.4662757	2.4769866	black	17362
17363	3322	180	5	6.460757	-1.6235659	black	17363
17364	2982	186	4	4.1944094	2.919347	black	17364
17365	1026	188	6	-5.128746	8.144164	black	17365
17366	3388	186	4	2.3360603	5.9105425	black	17366
17367	3276	182	2	12.600486	5.4144945	black	17367
17368	3255	187	5	8.793902	-2.3342566	black	17368
17369	3365	179	1	5.986932	9.810174	black	17369
17370	3362	187	5	9.537984	-1.8104624	black	17370
17371	3370	185	4	-0.08109719	6.177744	black	17371
17372	3246	179	1	6.8353457	9.355902	black	17372
17373	3362	187	5	9.88403	-1.9366202	black	17373
17374	3365	179	1	6.472899	10.694022	black	17374
17375	3374	186	4	6.325953	3.401284	black	17375
17376	3361	188	6	-5.002001	9.5941305	black	17376
17377	3128	180	5	6.9628606	-1.3504598	black	17377
17378	1900	182	2	12.191392	11.896499	black	17378
17379	3391	188	6	-3.7181332	8.680064	black	17379
17380	1027	187	5	7.5314116	-2.522781	black	17380
17381	3310	188	6	-5.0506744	7.8194337	black	17381
17382	3363	183	3	-1.1709136	13.117926	black	17382
17383	3362	187	5	9.637466	-1.6549506	black	17383
17384	3322	180	5	6.26074	-1.7566912	black	17384
17385	3366	186	4	3.5294435	7.8426533	black	17385
17386	3387	185	4	-0.3594215	3.853943	black	17386
17387	3366	186	4	3.6343641	7.421802	black	17387
17388	3350	187	5	9.381567	-3.0999703	black	17388
17389	2237	185	4	0.124778554	6.1180997	black	17389
17390	3297	184	5	2.0914884	-3.5537794	black	17390
17391	3362	187	5	9.576008	-1.6797099	black	17391
17392	3361	188	6	-4.8997464	10.026814	black	17392
17393	3374	186	4	6.5808053	3.6984317	black	17393
17394	1717	182	2	12.796675	10.284549	black	17394
17395	3385	183	3	1.3873239	11.826641	black	17395
17396	1028	183	3	0.56948656	12.400437	black	17396
17397	2631	183	3	0.8645327	11.795179	black	17397
17398	1044	180	5	6.196332	-1.6420044	black	17398
17399	1029	184	5	4.9196	-4.5914183	black	17399
17400	3388	186	4	2.4268548	5.2529016	black	17400
17401	3391	188	6	-3.9624043	8.7628975	black	17401
17402	3351	182	2	13.109818	7.7666354	black	17402
17403	3370	185	4	-0.25621563	6.0832067	black	17403
17404	3381	185	4	0.8517934	3.424041	black	17404
17405	3374	186	4	6.3473806	3.3123672	black	17405
17406	3322	180	5	6.470604	-1.8266739	black	17406
17407	3374	186	4	6.0013366	3.4142597	black	17407
17408	3363	183	3	-1.0392342	13.530194	black	17408
17409	1030	185	4	0.74665767	5.556809	black	17409
17410	3309	180	5	3.010242	-1.576238	black	17410
17411	2585	188	6	-5.8285494	8.45063	black	17411
17412	3219	184	5	3.0616834	-3.4850495	black	17412
17413	3283	182	2	12.324189	5.7903905	black	17413
17414	1303	186	4	2.6142802	4.6110487	black	17414
17415	1031	184	5	4.8418455	-4.52791	black	17415
17416	3363	183	3	1.0720638	12.901781	black	17416
17417	3119	184	5	4.027126	-4.1098466	black	17417
17418	1032	182	2	13.035554	5.918101	black	17418
17419	1033	187	5	9.491961	-1.4504899	black	17419
17420	1034	187	5	8.882317	-1.8849636	black	17420
17421	3387	185	4	-0.7094081	5.222188	black	17421
17422	3225	182	2	12.122725	9.3374605	black	17422
17423	2691	182	2	12.672904	6.6255565	black	17423
17424	3328	187	5	8.561191	-4.833152	black	17424
17425	3218	182	2	12.864734	6.468352	black	17425
17426	3363	183	3	-1.0337448	13.439239	black	17426
17427	3322	180	5	6.511218	-1.6517161	black	17427
17428	3157	184	5	1.6702975	-3.687055	black	17428
17429	2360	182	2	12.734377	7.240113	black	17429
17430	1035	182	2	13.342596	8.499794	black	17430
17431	3365	179	1	6.22855	9.966498	black	17431
17432	3365	179	1	7.6560526	10.427419	black	17432
17433	3327	182	2	12.808344	6.637832	black	17433
17434	1724	179	1	7.803998	9.433864	black	17434
17435	2237	185	4	0.10394976	6.1462216	black	17435
17436	3388	186	4	2.6715398	5.6478844	black	17436
17437	3378	180	5	5.526218	-1.192495	black	17437
17438	2977	182	2	12.295178	7.818135	black	17438
17439	3365	179	1	6.4641004	9.844284	black	17439
17440	3256	187	5	7.994619	-4.3707747	black	17440
17441	3039	187	5	9.481989	-2.0580313	black	17441
17442	3381	185	4	0.75561875	4.706398	black	17442
17443	2943	187	5	9.093418	-2.3249748	black	17443
17444	3356	184	5	2.687898	-4.5639534	black	17444
17445	3378	180	5	5.1833167	-1.2064196	black	17445
17446	3388	186	4	2.700741	5.94021	black	17446
17447	3372	180	5	6.042144	-1.0323209	black	17447
17448	3365	179	1	6.7039437	10.304408	black	17448
17449	3310	188	6	-5.1491327	7.939119	black	17449
17450	1810	184	5	4.4546275	-3.350056	black	17450
17451	1036	184	5	4.811656	-4.3456507	black	17451
17452	3361	188	6	-5.7300825	9.968049	black	17452
17453	3366	186	4	3.8601167	7.788622	black	17453
17454	1599	188	6	-4.0179048	9.275341	black	17454
17455	3378	180	5	5.5376916	-1.2799447	black	17455
17456	3380	186	4	4.1138177	3.003831	black	17456
17457	3276	182	2	12.697079	5.6755476	black	17457
17458	3361	188	6	-6.0622573	8.772383	black	17458
17459	3283	182	2	12.329231	5.8788085	black	17459
17460	3381	185	4	0.72790927	4.965599	black	17460
17461	3366	186	4	3.7667978	7.7930617	black	17461
17462	3361	188	6	-6.472954	9.536108	black	17462
17463	3252	180	5	6.0680437	-1.4165405	black	17463
17464	3373	179	1	8.626085	9.16092	black	17464
17465	3218	182	2	12.908619	6.406075	black	17465
17466	3361	188	6	-6.135198	8.7078495	black	17466
17467	3387	185	4	-0.5577426	6.0745	black	17467
17468	3388	186	4	2.2925756	5.2548842	black	17468
