	max,0.0628213891568601	mean,0.0959761306221244	min,0.1634625334585075	UMAP 0	UMAP 1	Colors	Target
7012	453	74	3	11.161805	5.8109355	black	7012
7013	1324	110	3	9.128237	7.887188	black	7013
7014	1058	110	3	8.454442	7.6966925	black	7014
7015	454	110	3	5.0976534	5.0398655	black	7015
7016	1079	110	3	8.500867	8.421081	black	7016
7017	1280	110	3	7.2246428	7.1663675	black	7017
7018	1295	110	3	9.515068	6.512345	black	7018
7019	1328	110	3	11.622053	3.7021828	black	7019
7020	1306	110	3	5.4603667	6.9481373	black	7020
7021	1347	110	3	9.292575	4.9717455	black	7021
7022	1221	110	3	7.8953886	4.7349873	black	7022
7023	1317	110	3	5.850135	7.1896296	black	7023
7024	1345	110	3	4.4971356	6.103558	black	7024
7025	1280	110	3	7.407105	7.8972964	black	7025
7026	775	110	3	5.5880623	5.8241467	black	7026
7027	1315	110	3	8.580459	7.0087175	black	7027
7028	1165	110	3	5.1974454	3.7077973	black	7028
7029	1347	110	3	9.383353	4.251639	black	7029
7030	1172	110	3	11.21717	3.6086006	black	7030
7031	1347	110	3	10.140085	5.704554	black	7031
7032	1117	110	3	8.909569	7.643126	black	7032
7033	1221	110	3	8.044729	4.929876	black	7033
7034	1286	110	3	7.467967	6.417822	black	7034
7035	1306	110	3	5.573847	7.182177	black	7035
7036	1329	110	3	7.9481945	2.2669759	black	7036
7037	1306	110	3	5.014579	6.9504447	black	7037
7038	455	110	3	7.870643	1.9954524	black	7038
7039	1345	110	3	4.560132	6.828489	black	7039
7040	1347	110	3	9.678066	4.6136103	black	7040
7041	949	110	3	7.706606	2.84515	black	7041
7042	1329	110	3	9.4880295	3.7825756	black	7042
7043	1349	110	3	8.686694	4.27596	black	7043
7044	1285	110	3	9.0442095	6.1969376	black	7044
7045	991	110	3	5.837974	6.6533713	black	7045
7046	1292	110	3	10.0101795	7.1955757	black	7046
7047	1274	110	3	4.163733	4.470885	black	7047
7048	1347	110	3	9.681793	3.9362137	black	7048
7049	1315	110	3	8.59489	8.014202	black	7049
7050	456	110	3	9.408478	7.1114182	black	7050
7051	1298	110	3	8.273172	8.551951	black	7051
7052	1051	110	3	7.885679	5.55351	black	7052
7053	577	110	3	5.32048	5.7751837	black	7053
7054	1117	110	3	8.960865	7.7833056	black	7054
7055	1317	110	3	6.264645	7.109471	black	7055
7056	1317	110	3	6.1313906	7.0788126	black	7056
7057	1347	110	3	9.75176	5.695435	black	7057
7058	1345	110	3	4.600739	6.7776575	black	7058
7059	1329	110	3	9.283039	3.3570216	black	7059
7060	1280	110	3	7.4477954	7.985581	black	7060
7061	1345	110	3	4.7914615	7.259561	black	7061
7062	1347	110	3	10.478628	4.4531407	black	7062
7063	1343	110	3	10.830836	6.830518	black	7063
7064	1186	98	3	5.9174986	5.2749515	black	7064
7065	1347	110	3	9.89264	5.0385284	black	7065
7066	1329	110	3	10.160298	3.0492632	black	7066
7067	718	110	3	6.9123116	3.384395	black	7067
7068	457	110	3	7.719421	6.7216263	black	7068
7069	1344	110	3	4.9647183	6.3449397	black	7069
7070	458	110	3	7.4286876	2.5057073	black	7070
7071	1347	110	3	9.143684	5.7006316	black	7071
7072	1329	110	3	8.606403	2.6027176	black	7072
7073	459	110	3	11.25459	4.4418263	black	7073
7074	1297	110	3	4.9303265	3.283716	black	7074
7075	1052	110	3	4.6587276	3.5360339	black	7075
7076	500	110	3	8.157747	6.912928	black	7076
7077	1347	110	3	10.359354	4.2660947	black	7077
7078	1345	110	3	4.719272	5.722813	black	7078
7079	1235	103	3	7.02048	2.8456936	black	7079
7080	1329	110	3	8.57962	3.9757392	black	7080
7081	1334	110	3	4.7944355	5.194989	black	7081
7082	899	110	3	7.755502	6.9452534	black	7082
7083	460	41	3	6.3080463	5.7924995	black	7083
7084	1056	110	3	7.442566	5.978985	black	7084
7085	1220	110	3	6.5285616	4.177041	black	7085
7086	1094	110	3	10.41065	2.4785554	black	7086
7087	1328	110	3	11.451426	4.451586	black	7087
7088	461	110	3	7.01795	6.6067133	black	7088
7089	1280	110	3	7.7895665	7.9554844	black	7089
7090	1317	110	3	6.799235	7.406139	black	7090
7091	1345	110	3	4.638599	7.076255	black	7091
7092	1220	110	3	6.4759507	4.1666875	black	7092
7093	573	110	3	6.949866	6.870914	black	7093
7094	1317	110	3	6.439301	7.1505666	black	7094
7095	462	98	3	5.8535666	5.352003	black	7095
7096	1347	110	3	10.207754	5.19045	black	7096
7097	1347	110	3	10.266394	4.2998185	black	7097
7098	1286	110	3	7.32788	6.7337875	black	7098
7099	1298	110	3	8.365197	8.498006	black	7099
7100	463	110	3	7.3739433	2.4468458	black	7100
7101	1345	110	3	4.601452	7.2457123	black	7101
7102	1078	98	3	6.269764	5.3084407	black	7102
7103	1298	110	3	8.216237	8.214659	black	7103
7104	1343	110	3	11.169219	6.4928727	black	7104
7105	671	110	3	5.026961	3.1592016	black	7105
7106	1317	110	3	6.0638657	6.9398575	black	7106
7107	1221	110	3	8.391579	4.4782004	black	7107
7108	1095	110	3	7.749334	8.5844965	black	7108
7109	1343	110	3	10.752609	6.663605	black	7109
7110	464	110	3	4.3634677	6.925203	black	7110
7111	1279	110	3	8.508769	3.8931367	black	7111
7112	1329	110	3	8.487086	3.3767986	black	7112
7113	1344	110	3	5.5812836	6.3839173	black	7113
7114	1318	110	3	4.872775	3.084624	black	7114
7115	1026	110	3	6.602056	2.8646107	black	7115
7116	1345	110	3	4.9668384	7.320828	black	7116
7117	1292	110	3	9.675645	7.13289	black	7117
7118	1347	110	3	9.408469	4.478032	black	7118
7119	1274	110	3	4.553226	4.391468	black	7119
7120	465	110	3	6.4326525	4.936467	black	7120
7121	466	110	3	4.816237	3.3802521	black	7121
7122	1313	110	3	8.166815	7.2467775	black	7122
7123	1052	110	3	4.7780004	3.4607897	black	7123
7124	1013	110	3	6.6092424	7.3012395	black	7124
7125	1111	110	3	6.344332	6.895376	black	7125
7126	1087	110	3	6.408554	6.840292	black	7126
7127	467	110	3	6.5983744	6.6046624	black	7127
7128	1302	110	3	4.983759	4.023142	black	7128
7129	1298	110	3	8.126677	8.594423	black	7129
7130	1313	110	3	8.406195	7.1349487	black	7130
7131	1306	110	3	5.1382995	7.2577558	black	7131
7132	1345	110	3	4.660719	6.623357	black	7132
7133	1317	110	3	6.2078314	7.929875	black	7133
7134	1317	110	3	6.084163	6.598916	black	7134
7135	1347	110	3	10.201395	5.0922475	black	7135
7136	1295	110	3	9.673161	6.750744	black	7136
7137	1239	110	3	8.200322	7.9482775	black	7137
7138	1052	110	3	4.6911345	3.3849657	black	7138
7139	1169	110	3	6.5644712	2.359413	black	7139
7140	1334	110	3	4.168873	5.1536646	black	7140
7141	468	110	3	5.2321873	4.020294	black	7141
7142	1317	110	3	6.4299026	7.1569047	black	7142
7143	1317	110	3	7.045206	7.7919493	black	7143
7144	1130	91	3	7.090373	5.6698136	black	7144
7145	469	98	3	6.328928	5.1093388	black	7145
7146	1318	110	3	5.290671	2.7883816	black	7146
7147	1347	110	3	9.226854	5.2929244	black	7147
7148	1020	110	3	9.8446455	3.0352879	black	7148
7149	1279	110	3	8.4031925	3.8932223	black	7149
7150	771	110	3	6.045365	3.585144	black	7150
7151	1256	110	3	6.4818583	7.7001405	black	7151
7152	1280	110	3	7.7580442	8.037597	black	7152
7153	1345	110	3	4.494284	6.9724736	black	7153
7154	1306	110	3	5.131337	7.828025	black	7154
7155	1052	110	3	4.730823	3.4778874	black	7155
7156	470	110	3	7.4863396	2.4063582	black	7156
7157	471	110	3	6.318599	8.077995	black	7157
7158	1306	110	3	5.6828513	7.3807793	black	7158
7159	1315	110	3	9.298073	8.474895	black	7159
7160	472	110	3	7.0245414	3.2838137	black	7160
7161	1292	110	3	9.761488	7.2086864	black	7161
7162	1306	110	3	5.657132	7.7777433	black	7162
7163	1329	110	3	10.209443	3.182496	black	7163
7164	473	110	3	4.759644	4.0545907	black	7164
7165	1329	110	3	8.669407	3.6335366	black	7165
7166	1347	110	3	9.864983	5.028056	black	7166
7167	1341	110	3	10.828555	6.9376426	black	7167
7168	1274	110	3	4.3181725	4.6710496	black	7168
7169	1328	110	3	11.841076	3.9780898	black	7169
7170	1329	110	3	9.571017	3.5105624	black	7170
7171	1293	110	3	4.834168	3.6194966	black	7171
7172	1177	110	3	4.899111	3.765388	black	7172
7173	1350	110	3	10.036657	5.961096	black	7173
7174	1347	110	3	9.358484	4.5820155	black	7174
7175	1329	110	3	8.643107	3.5072327	black	7175
7176	1263	110	3	7.737339	5.158144	black	7176
7177	1226	102	3	6.2897177	3.0841932	black	7177
7178	1318	110	3	5.755137	2.5486698	black	7178
7179	1315	110	3	9.121596	8.261131	black	7179
7180	1292	110	3	9.869881	7.3272047	black	7180
7181	1292	110	3	9.890059	7.5196543	black	7181
7182	872	110	3	5.8954887	4.285148	black	7182
7183	1272	110	3	7.078996	8.793341	black	7183
7184	784	110	3	10.235326	6.423051	black	7184
7185	1274	110	3	4.229085	4.5129714	black	7185
7186	1317	110	3	6.431198	7.491837	black	7186
7187	1318	110	3	5.5258026	2.9542706	black	7187
7188	1026	110	3	6.589493	2.7300901	black	7188
7189	1306	110	3	5.4571505	7.5888276	black	7189
7190	1289	110	3	11.039869	4.502577	black	7190
7191	1318	110	3	5.6399994	2.4752245	black	7191
7192	1318	110	3	5.525067	2.55646	black	7192
7193	992	110	3	5.1543417	5.876807	black	7193
7194	1317	110	3	6.9721317	8.001012	black	7194
7195	1344	110	3	5.3874445	6.655373	black	7195
7196	1318	110	3	4.969709	2.708711	black	7196
7197	1345	110	3	4.524743	6.5543013	black	7197
7198	1230	110	3	7.970914	3.1379788	black	7198
7199	474	110	3	10.670077	7.3267937	black	7199
7200	843	110	3	10.609173	4.2169366	black	7200
7201	475	110	3	6.466677	2.8018148	black	7201
7202	476	110	3	6.84068	6.3465943	black	7202
7203	994	110	3	6.9940295	8.921469	black	7203
7204	888	104	3	5.5692596	4.5209007	black	7204
7205	1286	110	3	7.5824428	6.459913	black	7205
7206	1329	110	3	7.9702015	2.8443723	black	7206
7207	1264	110	3	8.963004	4.313482	black	7207
7208	1141	110	3	9.395779	2.5551639	black	7208
7209	933	110	3	9.074399	4.0432878	black	7209
7210	1321	110	3	7.283458	5.0306144	black	7210
7211	1347	110	3	9.31253	4.8839493	black	7211
7212	1046	110	3	8.893486	4.502571	black	7212
7213	477	110	3	6.4202795	6.4267726	black	7213
7214	1334	110	3	4.9414053	4.689118	black	7214
7215	1302	110	3	5.0903	4.2758594	black	7215
7216	606	110	3	5.2114954	6.0210533	black	7216
7217	1329	110	3	8.556566	2.9268465	black	7217
7218	1329	110	3	10.324689	3.6464732	black	7218
7219	1329	110	3	10.163966	3.1168349	black	7219
7220	1328	110	3	12.086255	4.380803	black	7220
7221	1347	110	3	9.429375	4.53871	black	7221
7222	1328	110	3	11.800862	4.1836023	black	7222
7223	955	110	3	10.501861	6.821121	black	7223
7224	1138	110	3	9.634482	2.835701	black	7224
7225	1317	110	3	5.9280024	7.10228	black	7225
7226	478	42	3	7.6662974	3.7987714	black	7226
7227	1090	110	3	7.496105	5.771458	black	7227
7228	1215	110	3	9.234828	7.085591	black	7228
7229	1328	110	3	11.33352	3.8994412	black	7229
7230	479	110	3	8.651003	4.169919	black	7230
7231	1328	110	3	11.805551	3.982075	black	7231
7232	1350	110	3	10.116504	6.055707	black	7232
7233	1286	110	3	7.543102	6.287819	black	7233
7234	1347	110	3	10.655078	5.027285	black	7234
7235	1036	110	3	6.1441627	6.3814282	black	7235
7236	1292	110	3	10.0067835	7.1942444	black	7236
7237	1263	110	3	7.621106	5.0484686	black	7237
7238	1347	110	3	9.526724	4.268349	black	7238
7239	480	110	3	6.4712653	8.74823	black	7239
7240	1236	110	3	7.632606	7.4832106	black	7240
7241	1280	110	3	7.4725747	7.395936	black	7241
7242	1315	110	3	8.663066	8.297498	black	7242
7243	1341	110	3	10.949604	7.020933	black	7243
7244	1341	110	3	10.988849	6.9542336	black	7244
7245	1329	110	3	9.88173	3.7638502	black	7245
7246	1329	110	3	10.429921	3.0998359	black	7246
7247	1173	110	3	8.524307	5.5405893	black	7247
7248	481	110	3	6.064775	3.4439037	black	7248
7249	1350	110	3	9.62291	6.1940374	black	7249
7250	482	110	3	5.818421	5.643351	black	7250
7251	1286	110	3	7.485577	6.461099	black	7251
7252	483	92	3	7.929086	4.105214	black	7252
7253	1317	110	3	5.9758177	7.1354723	black	7253
7254	1347	110	3	9.686257	5.666115	black	7254
7255	1318	110	3	6.0375924	2.7045734	black	7255
7256	1082	110	3	10.93353	5.4517155	black	7256
7257	1223	110	3	9.49151	8.113154	black	7257
7258	484	110	3	9.372976	6.311902	black	7258
7259	1007	110	3	7.4628577	2.8272288	black	7259
7260	1246	110	3	5.0475726	5.9070516	black	7260
7261	1329	110	3	8.685622	2.7542298	black	7261
7262	1077	110	3	9.445983	7.7331805	black	7262
7263	969	110	3	11.504972	5.1950884	black	7263
7264	1111	110	3	6.2872753	6.968302	black	7264
7265	798	110	3	5.6865587	5.3864717	black	7265
7266	1188	110	3	10.02768	8.127295	black	7266
7267	1347	110	3	10.223634	4.678375	black	7267
7268	1329	110	3	8.798479	2.586616	black	7268
7269	691	110	3	9.389964	6.470467	black	7269
7270	1347	110	3	9.451024	5.532445	black	7270
7271	1286	110	3	7.6105285	6.689939	black	7271
7272	1303	110	3	3.8450458	3.3769507	black	7272
7273	1332	110	3	7.8885646	2.303159	black	7273
7274	485	43	3	7.0227737	2.735799	black	7274
7275	486	110	3	5.774274	5.6914515	black	7275
7276	1329	110	3	8.433098	2.1371868	black	7276
7277	1303	110	3	3.7849245	3.4100866	black	7277
7278	1345	110	3	4.7950377	6.090555	black	7278
7279	1324	110	3	9.397304	8.053555	black	7279
7280	1294	110	3	10.583748	6.7076573	black	7280
7281	1220	110	3	6.623684	4.191182	black	7281
7282	1300	110	3	10.993616	3.9237769	black	7282
7283	1246	110	3	5.0345755	5.94015	black	7283
7284	1263	110	3	7.8463836	5.168182	black	7284
7285	690	110	3	8.301956	6.209785	black	7285
7286	1328	110	3	11.654264	3.793899	black	7286
7287	1318	110	3	5.158575	3.0201824	black	7287
7288	1087	110	3	6.5543437	7.015873	black	7288
7289	496	110	3	10.530225	2.7741053	black	7289
7290	1282	110	3	7.525372	6.9571576	black	7290
7291	487	110	3	7.8279924	2.685319	black	7291
7292	1329	110	3	8.667187	3.7412865	black	7292
7293	902	110	3	9.484168	2.3620486	black	7293
7294	973	110	3	6.854428	6.1953626	black	7294
7295	1329	110	3	8.318492	3.2133384	black	7295
7296	1298	110	3	8.365591	8.532235	black	7296
7297	488	110	3	10.067941	3.196676	black	7297
7298	1329	110	3	10.39117	3.877028	black	7298
7299	1347	110	3	9.380066	4.7934346	black	7299
7300	489	110	3	8.766455	4.0678287	black	7300
7301	1272	110	3	7.1714134	8.550958	black	7301
7302	1315	110	3	9.076824	8.408166	black	7302
7303	1347	110	3	9.4971485	4.264219	black	7303
7304	1347	110	3	9.462709	5.713182	black	7304
7305	1315	110	3	8.878805	8.378857	black	7305
7306	1231	110	3	9.194931	6.3322945	black	7306
7307	1336	110	3	11.321894	4.953784	black	7307
7308	1317	110	3	5.9702373	6.9489594	black	7308
7309	1329	110	3	8.7082	2.927165	black	7309
7310	1347	110	3	9.69645	5.0439463	black	7310
7311	1073	110	3	8.508018	4.8197565	black	7311
7312	1347	110	3	9.327413	4.878026	black	7312
7313	794	110	3	9.265089	7.3599205	black	7313
7314	1347	110	3	9.395618	4.0333796	black	7314
7315	1220	110	3	7.1811166	4.461011	black	7315
7316	1347	110	3	10.057033	5.2146845	black	7316
7317	1060	110	3	7.3944974	8.479817	black	7317
7318	1280	110	3	7.381671	7.885495	black	7318
7319	1345	110	3	4.7220774	6.1368656	black	7319
7320	1328	110	3	11.763635	3.694825	black	7320
7321	1329	110	3	8.961949	3.2665641	black	7321
7322	490	110	3	10.711573	2.9577012	black	7322
7323	1042	110	3	5.357294	5.527811	black	7323
7324	1347	110	3	10.6301155	5.1485715	black	7324
7325	1332	110	3	8.012772	2.3663685	black	7325
7326	1329	110	3	10.069653	3.5733175	black	7326
7327	1280	110	3	7.7373238	8.022186	black	7327
7328	1329	110	3	8.641624	2.074165	black	7328
7329	1347	110	3	9.290057	5.841409	black	7329
7330	1295	110	3	9.493865	6.7808824	black	7330
7331	1318	110	3	5.201724	3.1091986	black	7331
7332	1350	110	3	9.583509	6.2654223	black	7332
7333	1328	110	3	11.55081	4.446991	black	7333
7334	1344	110	3	4.748581	6.257817	black	7334
7335	1280	110	3	8.0751095	7.7936015	black	7335
7336	491	110	3	9.0949545	2.6004357	black	7336
7337	1274	110	3	4.2694993	4.2844696	black	7337
7338	1298	110	3	8.248451	8.339515	black	7338
7339	1273	110	3	6.2676773	2.2872846	black	7339
7340	1219	110	3	5.856843	3.1678329	black	7340
7341	1249	110	3	6.878733	6.9676576	black	7341
7342	492	110	3	7.6517744	8.311701	black	7342
7343	1305	110	3	10.911676	3.9983025	black	7343
7344	1345	110	3	4.7425175	7.2022314	black	7344
7345	1306	110	3	5.253358	7.8288784	black	7345
7346	1296	110	3	7.987993	6.6485963	black	7346
7347	1329	110	3	10.278718	3.4331138	black	7347
7348	493	110	3	6.2509537	7.4097905	black	7348
7349	1123	110	3	11.089595	4.0064096	black	7349
7350	1347	110	3	9.433739	4.004582	black	7350
7351	1347	110	3	10.034965	5.0705423	black	7351
7352	970	110	3	5.7537875	5.785848	black	7352
7353	1329	110	3	10.710467	3.7049057	black	7353
7354	1292	110	3	9.736283	7.376879	black	7354
7355	1267	110	3	8.87586	6.8766627	black	7355
7356	1273	110	3	6.173171	2.4806776	black	7356
7357	1318	110	3	5.5286098	2.4949653	black	7357
7358	1296	110	3	8.165981	6.5101404	black	7358
7359	1347	110	3	10.073823	5.761841	black	7359
7360	1306	110	3	5.623652	7.6529617	black	7360
7361	1280	110	3	7.258534	7.9098716	black	7361
7362	494	110	3	10.735108	6.5255766	black	7362
7363	982	110	3	10.5145445	2.9733067	black	7363
7364	1347	110	3	9.398533	4.349789	black	7364
7365	1328	110	3	12.161728	4.2660255	black	7365
7366	1318	110	3	5.061595	2.9402647	black	7366
7367	1020	110	3	9.694348	2.9634874	black	7367
7368	1177	110	3	4.899911	3.869945	black	7368
7369	1165	110	3	5.165873	3.6059299	black	7369
7370	1250	110	3	7.0263567	8.318147	black	7370
7371	544	110	3	8.944567	5.9320493	black	7371
7372	1329	110	3	8.591206	4.018638	black	7372
7373	1078	98	3	6.2768664	5.2973137	black	7373
7374	1347	110	3	10.626003	4.9504604	black	7374
7375	1347	110	3	10.270369	4.595739	black	7375
7376	1306	110	3	5.404003	7.187292	black	7376
7377	1328	110	3	11.841899	4.052386	black	7377
7378	1341	110	3	10.886121	6.9289155	black	7378
7379	495	110	3	10.583794	4.3339567	black	7379
7380	504	110	3	6.2853727	8.257738	black	7380
7381	1347	110	3	10.538127	5.1826487	black	7381
7382	1046	110	3	9.035994	4.523324	black	7382
7383	508	110	3	8.256139	6.403662	black	7383
7384	1239	110	3	8.275514	7.865139	black	7384
7385	1315	110	3	8.1356735	7.63074	black	7385
7386	1315	110	3	8.820766	7.67837	black	7386
7387	1317	110	3	6.3025913	7.4568515	black	7387
7388	1347	110	3	10.302838	5.051286	black	7388
7389	894	110	3	8.008684	3.9424303	black	7389
7390	1221	110	3	8.203481	4.337392	black	7390
7391	1187	110	3	5.660453	3.6882806	black	7391
7392	1350	110	3	9.678662	6.1610355	black	7392
7393	1293	110	3	4.5056524	3.8746035	black	7393
7394	1334	110	3	4.8188944	4.7680454	black	7394
7395	1246	110	3	4.9947433	6.074749	black	7395
7396	1338	110	3	9.249491	6.097452	black	7396
7397	496	110	3	10.537147	2.8039842	black	7397
7398	1347	110	3	9.285636	4.5852113	black	7398
7399	1293	110	3	4.44389	3.7178745	black	7399
7400	497	110	3	4.6975713	6.36425	black	7400
7401	1220	110	3	7.2948165	4.452336	black	7401
7402	1280	110	3	7.830386	7.43618	black	7402
7403	1143	110	3	9.986799	2.846152	black	7403
7404	877	110	3	9.869748	2.4690592	black	7404
7405	1131	110	3	6.1841807	2.780237	black	7405
7406	1280	110	3	8.0200615	7.924205	black	7406
7407	1334	110	3	4.6937723	4.942411	black	7407
7408	1338	110	3	9.095452	6.113007	black	7408
7409	1347	110	3	9.885135	4.6426125	black	7409
7410	1046	110	3	8.967634	4.5407176	black	7410
7411	498	110	3	8.716328	6.998047	black	7411
7412	1280	110	3	7.5811596	7.7498627	black	7412
7413	1345	110	3	4.7849655	6.9045286	black	7413
7414	1204	110	3	8.459367	5.2539816	black	7414
7415	1223	110	3	9.553574	8.153438	black	7415
7416	1085	110	3	7.663451	8.719746	black	7416
7417	1336	110	3	11.334712	4.923631	black	7417
7418	1315	110	3	8.662772	8.7225685	black	7418
7419	1318	110	3	4.8399444	2.9655044	black	7419
7420	1315	110	3	8.5732155	7.9001746	black	7420
7421	1347	110	3	9.269416	5.360441	black	7421
7422	1328	110	3	11.834771	4.1421943	black	7422
7423	1198	110	3	8.287081	4.868561	black	7423
7424	1215	110	3	9.470778	7.2449684	black	7424
7425	1315	110	3	8.613024	7.897551	black	7425
7426	1345	110	3	4.4200974	5.7374415	black	7426
7427	1219	110	3	5.896118	3.1862519	black	7427
7428	1026	110	3	6.545168	2.6528895	black	7428
7429	1280	110	3	7.7959437	7.9843497	black	7429
7430	1280	110	3	7.401395	7.6206074	black	7430
7431	857	110	3	7.3960104	4.345278	black	7431
7432	1347	110	3	10.534627	4.571183	black	7432
7433	1058	110	3	8.279428	7.767442	black	7433
7434	1316	110	3	9.299857	2.3926058	black	7434
7435	1264	110	3	8.959254	4.306524	black	7435
7436	1334	110	3	4.7627397	4.5933833	black	7436
7437	1273	110	3	6.2834253	2.5870953	black	7437
7438	1306	110	3	4.8226633	7.512809	black	7438
7439	1300	110	3	11.083449	3.899139	black	7439
7440	1329	110	3	9.3558445	3.2853253	black	7440
7441	499	110	3	9.208223	2.6467998	black	7441
7442	1347	110	3	9.820414	4.491612	black	7442
7443	1347	110	3	9.375242	5.6509237	black	7443
7444	1347	110	3	10.229139	4.3694715	black	7444
7445	1344	110	3	5.0082994	6.691937	black	7445
7446	1298	110	3	8.044536	8.291169	black	7446
7447	1298	110	3	8.257621	8.611093	black	7447
7448	1028	106	3	6.9245534	5.157753	black	7448
7449	1209	110	3	7.1502085	2.4124446	black	7449
7450	1107	110	3	6.2109804	8.488451	black	7450
7451	1350	110	3	10.014737	5.8757467	black	7451
7452	1187	110	3	5.9074063	3.517807	black	7452
7453	1283	110	3	5.7710996	6.760874	black	7453
7454	1318	110	3	5.9262605	2.6084166	black	7454
7455	1306	110	3	5.699779	7.886981	black	7455
7456	1347	110	3	9.286294	4.9907937	black	7456
7457	1293	110	3	4.5760694	3.87021	black	7457
7458	1221	110	3	8.15578	4.5070477	black	7458
7459	1306	110	3	5.567107	7.771713	black	7459
7460	711	110	3	7.917423	4.364658	black	7460
7461	1350	110	3	9.648396	6.0974646	black	7461
7462	1344	110	3	5.298371	6.5065303	black	7462
7463	1345	110	3	4.6197343	6.7257967	black	7463
7464	1345	110	3	4.74965	6.7373266	black	7464
7465	1318	110	3	5.257348	3.1467957	black	7465
7466	1345	110	3	4.591121	6.8437934	black	7466
7467	1306	110	3	5.062913	7.676675	black	7467
7468	965	110	3	8.095126	6.791342	black	7468
7469	1334	110	3	4.195108	5.163802	black	7469
7470	1345	110	3	4.75291	5.6442	black	7470
7471	1317	110	3	6.673423	7.511827	black	7471
7472	1280	110	3	7.574752	7.780946	black	7472
7473	692	110	3	4.946903	6.7732067	black	7473
7474	1274	110	3	4.2622304	4.605801	black	7474
7475	1317	110	3	6.763243	8.069421	black	7475
7476	812	110	3	9.051242	7.234006	black	7476
7477	1046	110	3	8.700319	4.9583964	black	7477
7478	1292	110	3	10.113648	7.245095	black	7478
7479	1202	110	3	8.761625	2.3726346	black	7479
7480	1347	110	3	9.257696	5.3081093	black	7480
7481	1345	110	3	4.8541613	6.679836	black	7481
7482	984	110	3	5.207041	8.023149	black	7482
7483	1263	110	3	7.9555244	5.274437	black	7483
7484	1318	110	3	4.9325852	2.8820808	black	7484
7485	1096	110	3	6.0311294	2.860849	black	7485
7486	500	110	3	8.172086	6.935757	black	7486
7487	1321	110	3	7.463676	4.8473997	black	7487
7488	1306	110	3	5.605169	7.0923424	black	7488
7489	1292	110	3	10.126691	7.2589006	black	7489
7490	1188	110	3	9.987713	8.020117	black	7490
7491	1347	110	3	10.295687	4.8924465	black	7491
7492	1250	110	3	6.9920945	8.301161	black	7492
7493	1317	110	3	6.8644886	8.1432085	black	7493
7494	1315	110	3	8.893209	8.648454	black	7494
7495	1329	110	3	10.142884	3.179628	black	7495
7496	1344	110	3	4.967008	6.280775	black	7496
7497	1283	110	3	5.812164	6.7986727	black	7497
7498	1274	110	3	4.114242	4.7354527	black	7498
7499	1292	110	3	9.845924	7.355355	black	7499
7500	1256	110	3	6.546325	7.6906056	black	7500
7501	1315	110	3	8.480916	8.034727	black	7501
7502	1344	110	3	5.0586414	6.105774	black	7502
7503	1187	110	3	5.815992	3.7875733	black	7503
7504	1272	110	3	7.271512	8.639504	black	7504
7505	1306	110	3	5.0222306	7.4850483	black	7505
7506	1345	110	3	4.977698	7.1521096	black	7506
7507	1318	110	3	5.147402	2.6139166	black	7507
7508	1347	110	3	9.224165	4.757856	black	7508
7509	1245	110	3	4.507733	3.2237992	black	7509
7510	1280	110	3	8.087837	7.8123097	black	7510
7511	1329	110	3	9.509255	3.806521	black	7511
7512	1236	110	3	7.676684	7.554982	black	7512
7513	1315	110	3	8.727453	7.704258	black	7513
7514	1293	110	3	4.4447994	3.7561612	black	7514
7515	1303	110	3	3.9130085	3.4158406	black	7515
7516	1130	91	3	7.011017	5.6016164	black	7516
7517	1317	110	3	6.9116907	7.714231	black	7517
7518	1347	110	3	9.891904	4.829488	black	7518
7519	1306	110	3	5.2712903	7.8605437	black	7519
7520	1315	110	3	8.722541	8.239721	black	7520
7521	1318	110	3	5.2397394	2.9948823	black	7521
7522	963	110	3	4.096901	5.791339	black	7522
7523	1345	110	3	4.688013	7.0682554	black	7523
7524	1345	110	3	4.409045	6.629682	black	7524
7525	780	110	3	5.2527723	5.477381	black	7525
7526	1317	110	3	7.0024242	8.044074	black	7526
7527	1283	110	3	5.6092944	6.824689	black	7527
7528	1345	110	3	4.562504	6.9901986	black	7528
7529	1317	110	3	6.6456966	7.5681567	black	7529
7530	1306	110	3	5.8548903	7.6539288	black	7530
7531	1317	110	3	6.046167	6.6970525	black	7531
7532	1345	110	3	4.752534	7.117776	black	7532
7533	1306	110	3	5.844087	7.9213943	black	7533
7534	1345	110	3	4.52122	6.815607	black	7534
7535	1254	110	3	6.9148645	6.5050216	black	7535
7536	501	110	3	10.3291645	7.735494	black	7536
7537	1317	110	3	6.372714	7.897907	black	7537
7538	1036	110	3	6.2016315	6.311974	black	7538
7539	958	110	3	4.6331134	5.29759	black	7539
7540	1274	110	3	4.370625	4.531549	black	7540
7541	907	110	3	9.423278	5.9300756	black	7541
7542	502	110	3	6.103184	3.3627882	black	7542
7543	1341	110	3	10.8807125	7.1936	black	7543
7544	1345	110	3	4.728013	6.068113	black	7544
7545	503	110	3	5.8625464	8.07229	black	7545
7546	1017	110	3	4.409067	5.1108437	black	7546
7547	1347	110	3	10.04443	5.225217	black	7547
7548	1272	110	3	7.0262027	8.711349	black	7548
7549	1180	110	3	4.214403	6.1839356	black	7549
7550	504	110	3	6.2686024	8.255894	black	7550
7551	1280	110	3	7.9273043	7.4661164	black	7551
7552	1226	102	3	6.4086747	3.0973177	black	7552
7553	505	110	3	8.283717	6.8491197	black	7553
7554	1334	110	3	4.3675	4.9764056	black	7554
